order_id,order_date,customer_id,product_id,store_id,quantity,discount,payment_method,gross_revenue,discount_amount,revenue,cost_amount,profit
O0000248,2025-06-11,C03183,P0081,S005,2,0.2,Online,1526.42,305.28400000000005,1221.14,1051.6,169.54
O0000249,2026-05-30,C01778,P0104,S013,3,0.0,Card,255.18,0.0,255.18,224.19,30.99
O0000250,2025-09-10,C02681,P0080,S002,3,0.0,Cash,5268.450000000001,0.0,5268.45,3534.39,1734.06
O0000251,2025-04-01,C01592,P0001,S003,5,0.0,Online,5208.0,0.0,5208.0,4080.95,1127.05
O0000252,2025-12-17,C05395,P0116,S012,4,0.05,Online,4748.44,237.422,4511.02,3679.8,831.22
O0000253,2025-10-05,C02849,P0096,S009,3,0.05,Online,6435.66,321.783,6113.88,4597.38,1516.5
O0000254,2026-01-19,C01043,P0117,S006,5,0.15,Card,1547.8,232.17,1315.63,1250.15,65.48
O0000255,2026-02-09,C01018,P0164,S009,4,0.05,Card,7684.76,384.23800000000006,7300.52,6387.76,912.76
O0000256,2026-03-06,C05140,P0035,S013,5,0.1,Card,3073.15,307.31500000000005,2765.84,2439.45,326.39
O0000257,2025-03-24,C02517,P0093,S003,4,0.2,Card,4069.28,813.8560000000001,3255.42,3175.4,80.02
O0000258,2025-09-28,C01878,P0123,S012,4,0.2,Card,5751.8,1150.36,4601.44,4522.24,79.2
O0000259,2025-12-11,C02060,P0008,S006,3,0.05,Card,3148.0199999999995,157.40099999999998,2990.62,2584.53,406.09
O0000260,2025-10-31,C05862,P0051,S001,5,0.05,Card,6549.95,327.4975,6222.45,4581.65,1640.8
O0000261,2026-06-16,C02217,P0088,S010,5,0.15,Card,9578.3,1436.745,8141.56,7203.25,938.31
O0000262,2026-06-09,C04144,P0095,S001,2,0.15,Card,5122.92,768.438,4354.48,3552.14,802.34
O0000263,2026-03-20,C01612,P0121,S001,2,0.05,Online,2932.64,146.632,2786.01,2045.46,740.55
O0000264,2025-05-12,C05563,P0161,S003,3,0.0,Card,243.66,0.0,243.66,189.0,54.66
O0000265,2025-10-16,C04165,P0056,S008,3,0.1,Card,709.74,70.974,638.77,598.68,40.09
O0000266,2026-03-15,C05410,P0026,S006,2,0.0,Cash,4269.64,0.0,4269.64,3251.32,1018.32
O0000267,2025-05-27,C01528,P0166,S014,3,0.05,Cash,2629.77,131.48850000000002,2498.28,2220.66,277.62
O0000268,2026-01-24,C02927,P0005,S010,1,0.0,Cash,472.42,0.0,472.42,358.4,114.02
O0000269,2025-05-17,C01957,P0172,S003,3,0.05,Cash,2760.96,138.048,2622.91,1777.08,845.83
O0000270,2025-03-18,C02572,P0124,S005,3,0.15,Card,7478.219999999999,1121.733,6356.49,4789.98,1566.51
O0000271,2025-05-12,C01529,P0128,S013,2,0.0,Card,3057.4,0.0,3057.4,2678.84,378.56
O0000272,2026-05-21,C01047,P0149,S005,3,0.0,Online,6384.539999999999,0.0,6384.54,4118.88,2265.66
O0000273,2026-06-28,C02290,P0100,S009,2,0.1,Card,3929.06,392.906,3536.15,3167.54,368.61
O0000274,2026-04-13,C02079,P0005,S014,4,0.15,Card,1889.68,283.452,1606.23,1433.6,172.63
O0000275,2025-05-29,C03216,P0070,S008,5,0.0,Card,4353.75,0.0,4353.75,3775.55,578.2
O0000276,2026-03-02,C01816,P0115,S001,3,0.0,Card,5325.93,0.0,5325.93,3787.8,1538.13
O0000277,2025-04-30,C00925,P0089,S001,3,0.0,Cash,792.1200000000001,0.0,792.12,672.96,119.16
O0000278,2025-03-11,C02094,P0141,S006,1,0.05,Card,1232.01,61.6005,1170.41,975.75,194.66
O0000279,2025-05-22,C04229,P0068,S013,4,0.1,Card,5597.56,559.7560000000001,5037.8,3652.4,1385.4
O0000280,2025-03-18,C01069,P0111,S001,1,0.0,Card,1281.02,0.0,1281.02,1113.19,167.83
O0000281,2025-12-16,C02264,P0106,S004,1,0.1,Online,2260.16,226.016,2034.14,1443.73,590.41
O0000282,2026-01-09,C01267,P0071,S002,4,0.0,Card,1157.8,0.0,1157.8,767.96,389.84
O0000283,2025-01-20,C03964,P0040,S013,2,0.15,Card,2029.2,304.38,1724.82,1347.9,376.92
O0000284,2025-02-28,C04856,P0108,S002,1,0.15,Cash,1330.58,199.587,1130.99,913.11,217.88
O0000285,2025-09-19,C05395,P0022,S014,5,0.15,Cash,4316.5,647.475,3669.02,3460.15,208.87
O0000286,2025-03-03,C04763,P0071,S009,2,0.05,Cash,578.9,28.945,549.95,383.98,165.97
O0000287,2026-03-29,C00305,P0176,S011,1,0.15,Card,1388.05,208.2075,1179.84,862.5,317.34
O0000288,2025-08-07,C05169,P0150,S001,3,0.15,Card,6460.68,969.102,5491.58,4229.37,1262.21
O0000289,2025-08-14,C05453,P0048,S007,2,0.05,Card,3801.22,190.061,3611.16,3150.94,460.22
O0000290,2025-01-03,C01079,P0156,S004,3,0.1,Cash,6781.14,678.114,6103.03,4337.07,1765.96
O0000291,2026-01-19,C02595,P0107,S010,3,0.0,Card,5209.47,0.0,5209.47,4529.94,679.53
O0000292,2026-01-29,C05715,P0055,S013,2,0.15,Card,3813.02,571.953,3241.07,3330.82,-89.75
O0000293,2026-02-17,C03876,P0127,S009,2,0.0,Card,1291.82,0.0,1291.82,1024.58,267.24
O0000294,2025-10-22,C01501,P0155,S004,4,0.05,Online,4433.92,221.69600000000003,4212.22,2986.88,1225.34
O0000295,2025-05-28,C03010,P0105,S004,2,0.1,Card,3532.26,353.22600000000006,3179.03,2889.3,289.73
O0000296,2025-02-12,C01165,P0121,S001,2,0.05,Card,2932.64,146.632,2786.01,2045.46,740.55
O0000297,2025-06-22,C02811,P0129,S008,4,0.0,Online,3220.48,0.0,3220.48,2705.4,515.08
O0000298,2025-10-24,C00794,P0114,S002,2,0.0,Card,851.0,0.0,851.0,539.56,311.44
O0000299,2025-03-05,C04522,P0047,S003,5,0.15,Bank Transfer,8913.25,1336.9875,7576.26,7488.45,87.81
O0000300,2025-01-30,C00819,P0059,S013,5,0.0,Card,8763.150000000001,0.0,8763.15,7181.5,1581.65
O0000301,2025-04-29,C00060,P0161,S012,5,0.2,Card,406.1,81.22000000000001,324.88,315.0,9.88
O0000302,2025-02-08,C01633,P0167,S013,3,0.05,Card,5230.9800000000005,261.54900000000004,4969.43,3793.74,1175.69
O0000303,2025-01-08,C02216,P0072,S014,1,0.05,Bank Transfer,283.67,14.183500000000002,269.49,187.41,82.08
O0000304,2025-09-23,C05885,P0075,S005,3,0.0,Cash,3225.15,0.0,3225.15,2515.23,709.92
O0000305,2026-02-11,C03875,P0102,S004,2,0.15,Card,3703.76,555.564,3148.2,3231.38,-83.18
O0000306,2025-09-30,C04323,P0017,S001,5,0.0,Card,2478.8,0.0,2478.8,2143.75,335.05
O0000307,2025-02-19,C04326,P0032,S012,2,0.05,Card,1737.16,86.858,1650.3,1261.8,388.5
O0000308,2025-07-05,C03203,P0047,S005,5,0.0,Card,8913.25,0.0,8913.25,7488.45,1424.8
O0000309,2025-01-20,C00230,P0074,S007,2,0.1,Card,677.4,67.74,609.66,501.7,107.96
O0000310,2025-12-06,C02085,P0144,S011,4,0.0,Card,4509.08,0.0,4509.08,3844.92,664.16
O0000311,2025-05-08,C04431,P0122,S003,5,0.05,Card,4265.1,213.255,4051.84,2880.1,1171.74
O0000312,2025-07-31,C03543,P0177,S014,4,0.15,Card,9629.76,1444.464,8185.3,6502.28,1683.02
O0000313,2026-05-08,C02003,P0108,S007,1,0.0,Card,1330.58,0.0,1330.58,913.11,417.47
O0000314,2025-11-17,C02820,P0123,S014,4,0.1,Online,5751.8,575.1800000000001,5176.62,4522.24,654.38
O0000315,2026-02-22,C00414,P0080,S008,1,0.1,Online,1756.15,175.615,1580.54,1178.13,402.41
O0000316,2025-07-10,C05366,P0138,S004,5,0.2,Card,6099.099999999999,1219.82,4879.28,4437.25,442.03
O0000317,2026-05-24,C01591,P0025,S003,5,0.0,Card,8472.8,0.0,8472.8,6466.15,2006.65
O0000318,2026-01-26,C01619,P0009,S006,5,0.1,Online,10749.55,1074.955,9674.59,7502.45,2172.14
O0000319,2025-10-09,C01556,P0037,S008,5,0.05,Cash,5880.2,294.01,5586.19,5008.6,577.59
O0000320,2025-11-13,C01138,P0074,S003,4,0.1,Online,1354.8,135.48,1219.32,1003.4,215.92
O0000321,2025-12-07,C02514,P0170,S001,2,0.05,Card,1620.58,81.029,1539.55,1248.98,290.57
O0000322,2025-03-29,C01653,P0056,S003,5,0.05,Card,1182.9,59.14500000000001,1123.76,997.8,125.96
O0000323,2025-05-18,C03488,P0143,S008,1,0.0,Card,1610.11,0.0,1610.11,1060.95,549.16
O0000324,2026-01-10,C04492,P0149,S008,4,0.0,Cash,8512.72,0.0,8512.72,5491.84,3020.88
O0000325,2025-08-29,C00780,P0077,S005,2,0.15,Online,1702.1,255.315,1446.78,1335.7,111.08
O0000326,2026-03-05,C03328,P0086,S001,1,0.05,Card,250.27,12.5135,237.76,180.14,57.62
O0000327,2025-10-15,C00646,P0163,S014,2,0.0,Online,1500.62,0.0,1500.62,1090.22,410.4
O0000328,2025-02-05,C04338,P0148,S005,4,0.05,Online,7327.64,366.38200000000006,6961.26,4577.8,2383.46
O0000329,2025-12-29,C02867,P0035,S009,1,0.0,Online,614.63,0.0,614.63,487.89,126.74
O0000330,2025-11-30,C02953,P0067,S005,3,0.0,Online,4558.17,0.0,4558.17,3204.45,1353.72
O0000331,2025-07-19,C01982,P0015,S010,1,0.0,Card,1362.51,0.0,1362.51,1000.91,361.6
O0000332,2026-03-08,C02441,P0081,S009,2,0.05,Card,1526.42,76.32100000000001,1450.1,1051.6,398.5
O0000333,2025-07-11,C02228,P0180,S007,2,0.0,Online,204.72,0.0,204.72,167.06,37.66
O0000334,2025-03-04,C01527,P0052,S004,3,0.05,Online,6265.38,313.269,5952.11,4348.14,1603.97
O0000335,2025-03-08,C05103,P0096,S009,2,0.05,Online,4290.44,214.522,4075.92,3064.92,1011.0
O0000336,2026-05-08,C04837,P0024,S009,3,0.05,Bank Transfer,4670.82,233.541,4437.28,3787.44,649.84
O0000337,2025-07-25,C01749,P0171,S009,2,0.0,Card,2427.06,0.0,2427.06,1956.26,470.8
O0000338,2025-08-15,C02125,P0171,S005,1,0.0,Online,1213.53,0.0,1213.53,978.13,235.4
O0000339,2025-06-16,C04284,P0098,S008,5,0.05,Card,3540.4,177.02,3363.38,2693.45,669.93
O0000340,2026-02-07,C00248,P0143,S010,4,0.15,Online,6440.44,966.066,5474.37,4243.8,1230.57
O0000341,2025-11-27,C01369,P0088,S005,1,0.0,Card,1915.66,0.0,1915.66,1440.65,475.01
O0000342,2026-05-06,C01791,P0077,S008,3,0.0,Card,2553.15,0.0,2553.15,2003.55,549.6
O0000343,2026-05-04,C00732,P0131,S001,4,0.0,Online,3232.24,0.0,3232.24,2266.48,965.76
O0000344,2026-06-25,C00940,P0139,S006,3,0.0,Bank Transfer,2025.96,0.0,2025.96,1338.48,687.48
O0000345,2025-06-29,C03312,P0087,S004,5,0.0,Cash,6817.3,0.0,6817.3,5173.25,1644.05
O0000346,2025-11-15,C03351,P0012,S003,3,0.05,Online,5167.89,258.39450000000005,4909.5,3600.24,1309.26
O0000347,2025-07-09,C04464,P0084,S003,4,0.1,Card,10279.72,1027.972,9251.75,6905.6,2346.15
O0000348,2026-01-20,C02999,P0147,S008,5,0.0,Card,6156.900000000001,0.0,6156.9,5406.35,750.55
O0000349,2026-02-13,C01988,P0099,S011,4,0.15,Online,9774.56,1466.184,8308.38,6616.04,1692.34
O0000350,2025-05-18,C02878,P0114,S011,2,0.0,Card,851.0,0.0,851.0,539.56,311.44
O0000351,2026-04-15,C05706,P0040,S013,3,0.0,Card,3043.8,0.0,3043.8,2021.85,1021.95
O0000352,2025-06-08,C01508,P0005,S005,5,0.0,Online,2362.1,0.0,2362.1,1792.0,570.1
O0000353,2026-06-21,C05257,P0077,S010,2,0.0,Online,1702.1,0.0,1702.1,1335.7,366.4
O0000354,2026-04-10,C00613,P0044,S003,5,0.0,Card,10799.05,0.0,10799.05,8046.35,2752.7
O0000355,2025-01-10,C04292,P0130,S002,1,0.0,Card,1051.37,0.0,1051.37,663.21,388.16
O0000356,2025-08-06,C00723,P0125,S009,3,0.0,Cash,5418.54,0.0,5418.54,4325.31,1093.23
O0000357,2025-08-01,C05294,P0086,S013,4,0.0,Online,1001.08,0.0,1001.08,720.56,280.52
O0000358,2026-03-26,C02133,P0109,S001,1,0.15,Card,417.75,62.6625,355.09,287.83,67.26
O0000359,2026-01-31,C01750,P0118,S007,1,0.15,Card,1543.6,231.54,1312.06,1103.67,208.39
O0000360,2025-01-28,C03765,P0020,S013,2,0.1,Online,494.64,49.464,445.18,342.38,102.8
O0000361,2026-04-04,C02915,P0176,S008,3,0.05,Online,4164.15,208.2075,3955.94,2587.5,1368.44
O0000362,2025-04-30,C00103,P0080,S012,4,0.05,Cash,7024.6,351.23,6673.37,4712.52,1960.85
O0000363,2025-07-21,C04400,P0121,S006,3,0.0,Card,4398.96,0.0,4398.96,3068.19,1330.77
O0000364,2025-04-03,C00045,P0155,S008,3,0.0,Card,3325.44,0.0,3325.44,2240.16,1085.28
O0000365,2025-03-28,C04839,P0090,S001,2,0.15,Card,2237.62,335.643,1901.98,1518.62,383.36
O0000366,2025-10-15,C00785,P0160,S014,2,0.1,Card,3518.4,351.84000000000003,3166.56,3092.08,74.48
O0000367,2025-02-16,C05407,P0165,S011,2,0.0,Online,3864.0,0.0,3864.0,2589.14,1274.86
O0000368,2025-02-13,C03043,P0055,S003,1,0.0,Card,1906.51,0.0,1906.51,1665.41,241.1
O0000369,2026-03-06,C00523,P0146,S004,4,0.05,Bank Transfer,340.8,17.040000000000003,323.76,217.72,106.04
O0000370,2025-07-07,C01998,P0062,S008,1,0.05,Online,554.24,27.712000000000003,526.53,453.63,72.9
O0000371,2025-12-20,C01494,P0074,S010,1,0.05,Card,338.7,16.935,321.76,250.85,70.91
O0000372,2026-06-23,C02660,P0036,S008,3,0.05,Card,219.6,10.980000000000002,208.62,146.07,62.55
O0000373,2025-01-28,C05658,P0127,S005,2,0.15,Online,1291.82,193.773,1098.05,1024.58,73.47
O0000374,2026-03-10,C01838,P0160,S009,4,0.05,Card,7036.8,351.84000000000003,6684.96,6184.16,500.8
O0000375,2025-03-01,C03096,P0092,S003,5,0.15,Online,3413.8,512.07,2901.73,2864.25,37.48
O0000376,2026-02-20,C04120,P0116,S013,5,0.0,Card,5935.549999999999,0.0,5935.55,4599.75,1335.8
O0000377,2025-06-17,C04851,P0111,S006,3,0.0,Card,3843.06,0.0,3843.06,3339.57,503.49
O0000378,2025-03-15,C01821,P0057,S009,2,0.15,Card,3379.02,506.853,2872.17,2153.84,718.33
O0000379,2025-05-05,C00905,P0114,S014,3,0.0,Card,1276.5,0.0,1276.5,809.34,467.16
O0000380,2025-07-19,C01235,P0177,S008,1,0.0,Online,2407.44,0.0,2407.44,1625.57,781.87
O0000381,2026-02-03,C03959,P0095,S007,1,0.0,Cash,2561.46,0.0,2561.46,1776.07,785.39
O0000382,2026-01-07,C04581,P0034,S014,3,0.05,Card,4189.35,209.46750000000003,3979.88,2665.11,1314.77
O0000383,2026-02-02,C03859,P0078,S002,5,0.0,Cash,7707.150000000001,0.0,7707.15,6187.4,1519.75
O0000384,2025-01-12,C05791,P0109,S006,2,0.0,Online,835.5,0.0,835.5,575.66,259.84
O0000385,2026-06-17,C03144,P0055,S010,5,0.0,Online,9532.55,0.0,9532.55,8327.05,1205.5
O0000386,2025-08-25,C03370,P0093,S008,4,0.0,Card,4069.28,0.0,4069.28,3175.4,893.88
O0000387,2025-03-02,C00313,P0054,S001,5,0.05,Card,6250.0,312.5,5937.5,4422.85,1514.65
O0000388,2026-05-23,C00346,P0128,S010,3,0.05,Card,4586.1,229.30500000000004,4356.8,4018.26,338.54
O0000389,2026-03-09,C05854,P0165,S008,3,0.0,Cash,5796.0,0.0,5796.0,3883.71,1912.29
O0000390,2025-02-14,C04810,P0076,S002,5,0.1,Card,1721.4,172.14,1549.26,1300.95,248.31
O0000391,2025-08-27,C04705,P0062,S008,2,0.05,Card,1108.48,55.42400000000001,1053.06,907.26,145.8
O0000392,2026-05-10,C02573,P0014,S003,4,0.1,Card,4656.0,465.6,4190.4,3413.04,777.36
O0000393,2026-01-08,C00583,P0097,S010,3,0.05,Card,4236.24,211.812,4024.43,3714.33,310.1
O0000394,2025-04-17,C04157,P0122,S012,4,0.15,Card,3412.08,511.812,2900.27,2304.08,596.19
O0000395,2026-01-18,C00483,P0003,S004,4,0.1,Card,747.44,74.74400000000001,672.7,496.92,175.78
O0000396,2025-04-14,C03500,P0117,S001,5,0.0,Card,1547.8,0.0,1547.8,1250.15,297.65
O0000397,2025-07-12,C02210,P0149,S010,3,0.1,Card,6384.539999999999,638.454,5746.09,4118.88,1627.21
O0000398,2025-04-17,C03004,P0115,S006,1,0.05,Online,1775.31,88.7655,1686.54,1262.6,423.94
O0000399,2026-01-14,C00908,P0176,S004,4,0.05,Bank Transfer,5552.2,277.61,5274.59,3450.0,1824.59
O0000400,2026-05-24,C02208,P0028,S007,3,0.05,Card,5071.950000000001,253.59750000000005,4818.35,3893.52,924.83
O0000401,2025-01-25,C02292,P0056,S003,2,0.1,Online,473.16,47.316,425.84,399.12,26.72
O0000402,2025-11-26,C01246,P0024,S003,2,0.0,Card,3113.88,0.0,3113.88,2524.96,588.92
O0000403,2025-05-16,C03828,P0135,S013,3,0.05,Bank Transfer,3132.78,156.639,2976.14,2437.08,539.06
O0000404,2026-02-14,C02312,P0096,S005,3,0.2,Bank Transfer,6435.66,1287.132,5148.53,4597.38,551.15
O0000405,2025-03-18,C02279,P0149,S012,5,0.1,Card,10640.9,1064.09,9576.81,6864.8,2712.01
O0000406,2025-07-20,C00968,P0077,S012,3,0.1,Cash,2553.15,255.315,2297.83,2003.55,294.28
O0000407,2025-04-23,C01425,P0145,S003,3,0.0,Bank Transfer,4098.54,0.0,4098.54,3417.57,680.97
O0000408,2026-04-22,C04032,P0138,S004,2,0.1,Card,2439.64,243.964,2195.68,1774.9,420.78
O0000409,2025-02-15,C04495,P0143,S014,2,0.0,Online,3220.22,0.0,3220.22,2121.9,1098.32
O0000410,2025-11-14,C00529,P0072,S010,4,0.2,Card,1134.68,226.93600000000004,907.74,749.64,158.1
O0000411,2025-03-07,C01536,P0070,S005,2,0.15,Card,1741.5,261.225,1480.28,1510.22,-29.94
O0000412,2025-11-24,C04293,P0070,S001,2,0.15,Cash,1741.5,261.225,1480.28,1510.22,-29.94
O0000413,2026-02-24,C01302,P0040,S003,1,0.2,Card,1014.6,202.92,811.68,673.95,137.73
O0000414,2026-02-15,C04791,P0159,S002,3,0.1,Card,4993.47,499.347,4494.12,4330.68,163.44
O0000415,2025-01-19,C05431,P0097,S003,2,0.0,Card,2824.16,0.0,2824.16,2476.22,347.94
O0000416,2026-02-27,C03687,P0180,S003,4,0.1,Card,409.44,40.944,368.5,334.12,34.38
O0000417,2025-06-12,C02608,P0156,S009,2,0.15,Card,4520.76,678.114,3842.65,2891.38,951.27
O0000418,2026-01-08,C04944,P0166,S002,3,0.0,Online,2629.77,0.0,2629.77,2220.66,409.11
O0000419,2026-06-11,C04186,P0093,S002,1,0.0,Card,1017.32,0.0,1017.32,793.85,223.47
O0000420,2025-03-06,C02065,P0066,S003,1,0.1,Bank Transfer,55.28,5.5280000000000005,49.75,47.85,1.9
O0000421,2025-07-18,C05856,P0169,S013,4,0.1,Online,1697.68,169.76800000000003,1527.91,1486.16,41.75
O0000422,2026-04-19,C02999,P0081,S008,3,0.15,Card,2289.63,343.4445,1946.19,1577.4,368.79
O0000423,2025-03-19,C02570,P0023,S001,4,0.0,Card,786.0,0.0,786.0,667.56,118.44
O0000424,2025-05-23,C03017,P0079,S001,5,0.0,Card,5479.5,0.0,5479.5,4354.15,1125.35
O0000425,2025-10-27,C05482,P0054,S008,5,0.0,Card,6250.0,0.0,6250.0,4422.85,1827.15
O0000426,2026-06-28,C03824,P0073,S011,2,0.05,Card,4268.58,213.429,4055.15,2891.26,1163.89
O0000427,2025-06-10,C05555,P0157,S002,1,0.0,Card,780.71,0.0,780.71,677.14,103.57
O0000428,2025-07-30,C02822,P0155,S004,4,0.05,Cash,4433.92,221.69600000000003,4212.22,2986.88,1225.34
O0000429,2026-03-11,C02393,P0175,S004,4,0.1,Online,6023.36,602.336,5421.02,4060.28,1360.74
O0000430,2025-03-07,C00358,P0057,S011,5,0.2,Online,8447.55,1689.51,6758.04,5384.6,1373.44
O0000431,2025-06-28,C04754,P0114,S009,2,0.2,Card,851.0,170.20000000000002,680.8,539.56,141.24
O0000432,2025-06-22,C03090,P0102,S002,4,0.0,Online,7407.52,0.0,7407.52,6462.76,944.76
O0000433,2025-08-07,C02594,P0099,S002,5,0.0,Card,12218.2,0.0,12218.2,8270.05,3948.15
O0000434,2025-11-10,C00165,P0106,S012,4,0.0,Card,9040.64,0.0,9040.64,5774.92,3265.72
O0000435,2025-05-02,C03415,P0090,S014,2,0.15,Card,2237.62,335.643,1901.98,1518.62,383.36
O0000436,2025-08-02,C02619,P0141,S013,4,0.1,Card,4928.04,492.804,4435.24,3903.0,532.24
O0000437,2026-05-16,C02955,P0017,S008,2,0.0,Card,991.52,0.0,991.52,857.5,134.02
O0000438,2026-03-29,C00194,P0149,S013,3,0.0,Card,6384.539999999999,0.0,6384.54,4118.88,2265.66
O0000439,2026-06-07,C03141,P0134,S014,5,0.1,Card,7593.9,759.39,6834.51,5025.95,1808.56
O0000440,2026-01-08,C02890,P0129,S002,1,0.0,Card,805.12,0.0,805.12,676.35,128.77
O0000441,2025-11-14,C04891,P0015,S014,5,0.05,Online,6812.55,340.62750000000005,6471.92,5004.55,1467.37
O0000442,2025-04-27,C02230,P0038,S014,3,0.1,Card,5168.16,516.816,4651.34,3571.11,1080.23
O0000443,2025-03-28,C00804,P0054,S008,3,0.0,Online,3750.0,0.0,3750.0,2653.71,1096.29
O0000444,2025-10-22,C03058,P0018,S012,1,0.0,Online,1625.24,0.0,1625.24,1194.83,430.41
O0000445,2025-08-10,C03807,P0007,S006,5,0.0,Cash,4440.6,0.0,4440.6,3365.6,1075.0
O0000446,2026-03-06,C03183,P0009,S006,2,0.1,Bank Transfer,4299.82,429.982,3869.84,3000.98,868.86
O0000447,2025-01-06,C00772,P0175,S002,3,0.05,Cash,4517.52,225.876,4291.64,3045.21,1246.43
O0000448,2026-05-02,C04763,P0044,S009,2,0.2,Card,4319.62,863.924,3455.7,3218.54,237.16
O0000449,2025-04-04,C03257,P0095,S006,5,0.15,Card,12807.3,1921.095,10886.2,8880.35,2005.85
O0000450,2025-08-04,C05655,P0043,S010,4,0.05,Card,11024.08,551.2040000000001,10472.88,7145.4,3327.48
O0000451,2025-07-14,C01033,P0131,S008,3,0.1,Card,2424.18,242.418,2181.76,1699.86,481.9
O0000452,2026-05-20,C01484,P0078,S013,4,0.0,Card,6165.72,0.0,6165.72,4949.92,1215.8
O0000453,2026-01-29,C00165,P0069,S010,5,0.1,Card,2045.85,204.58500000000004,1841.26,1674.4,166.86
O0000454,2025-01-20,C05474,P0075,S006,3,0.0,Card,3225.15,0.0,3225.15,2515.23,709.92
O0000455,2026-04-11,C03397,P0088,S001,4,0.1,Card,7662.64,766.2640000000001,6896.38,5762.6,1133.78
O0000456,2026-01-05,C02256,P0107,S012,3,0.0,Online,5209.47,0.0,5209.47,4529.94,679.53
O0000457,2025-02-07,C00601,P0174,S010,1,0.15,Online,699.46,104.919,594.54,587.26,7.28
O0000458,2026-03-03,C00985,P0164,S003,2,0.0,Cash,3842.38,0.0,3842.38,3193.88,648.5
O0000459,2025-01-19,C00402,P0149,S006,4,0.0,Online,8512.72,0.0,8512.72,5491.84,3020.88
O0000460,2025-08-21,C03612,P0030,S002,3,0.05,Card,3377.7300000000005,168.88650000000004,3208.84,2682.72,526.12
O0000461,2025-03-30,C02592,P0028,S005,1,0.15,Bank Transfer,1690.65,253.5975,1437.05,1297.84,139.21
O0000462,2025-01-06,C02352,P0087,S001,2,0.0,Card,2726.92,0.0,2726.92,2069.3,657.62
O0000463,2025-11-02,C04520,P0033,S013,1,0.05,Card,1290.96,64.548,1226.41,873.32,353.09
O0000464,2026-01-11,C01923,P0138,S003,3,0.0,Card,3659.46,0.0,3659.46,2662.35,997.11
O0000465,2025-09-19,C02230,P0135,S003,3,0.05,Online,3132.78,156.639,2976.14,2437.08,539.06
O0000466,2025-07-07,C03743,P0126,S003,5,0.15,Cash,1262.0,189.3,1072.7,1086.9,-14.2
O0000467,2025-10-08,C03545,P0005,S012,4,0.05,Card,1889.68,94.484,1795.2,1433.6,361.6
O0000468,2025-03-24,C04175,P0046,S010,3,0.1,Card,2261.67,226.16700000000003,2035.5,1439.4,596.1
O0000469,2025-01-28,C03975,P0068,S012,1,0.15,Card,1399.39,209.9085,1189.48,913.1,276.38
O0000470,2025-03-27,C02683,P0098,S010,5,0.2,Card,3540.4,708.08,2832.32,2693.45,138.87
O0000471,2025-01-30,C02200,P0139,S003,2,0.15,Bank Transfer,1350.64,202.596,1148.04,892.32,255.72
O0000472,2026-02-24,C01666,P0114,S014,5,0.05,Online,2127.5,106.375,2021.12,1348.9,672.22
O0000473,2025-11-29,C00259,P0013,S005,4,0.0,Online,4874.28,0.0,4874.28,4112.2,762.08
O0000474,2025-04-13,C04718,P0174,S013,1,0.0,Card,699.46,0.0,699.46,587.26,112.2
O0000475,2025-11-08,C03578,P0065,S010,4,0.1,Online,1520.16,152.01600000000002,1368.14,1225.2,142.94
O0000476,2025-09-22,C03883,P0044,S002,4,0.0,Card,8639.24,0.0,8639.24,6437.08,2202.16
O0000477,2025-03-02,C04695,P0169,S013,3,0.0,Online,1273.26,0.0,1273.26,1114.62,158.64
O0000478,2026-06-14,C03780,P0029,S001,4,0.15,Cash,5469.32,820.3979999999999,4648.92,4692.92,-44.0
O0000479,2026-05-28,C00340,P0022,S011,5,0.1,Cash,4316.5,431.65,3884.85,3460.15,424.7
O0000480,2026-02-19,C05515,P0062,S003,4,0.05,Card,2216.96,110.848,2106.11,1814.52,291.59
O0000481,2026-03-18,C00319,P0042,S013,3,0.2,Cash,6039.84,1207.968,4831.87,5056.56,-224.69
O0000482,2025-10-26,C05980,P0016,S001,2,0.1,Card,1921.16,192.116,1729.04,1583.44,145.6
O0000483,2026-03-15,C01280,P0024,S004,2,0.05,Card,3113.88,155.69400000000002,2958.19,2524.96,433.23
O0000484,2025-10-16,C00279,P0076,S006,2,0.0,Card,688.56,0.0,688.56,520.38,168.18
O0000485,2025-04-01,C05545,P0025,S005,4,0.1,Online,6778.24,677.8240000000001,6100.42,5172.92,927.5
O0000486,2025-04-02,C01528,P0002,S009,4,0.05,Online,7755.8,387.79,7368.01,5930.96,1437.05
O0000487,2026-04-12,C03972,P0034,S012,5,0.0,Online,6982.25,0.0,6982.25,4441.85,2540.4
O0000488,2025-09-01,C04864,P0133,S006,3,0.15,Online,1086.6,162.98999999999998,923.61,909.33,14.28
O0000489,2026-02-03,C02296,P0169,S011,1,0.15,Card,424.42,63.663,360.76,371.54,-10.78
O0000490,2025-03-21,C00604,P0047,S003,1,0.05,Card,1782.65,89.13250000000001,1693.52,1497.69,195.83
O0000491,2025-09-02,C01616,P0126,S011,2,0.1,Bank Transfer,504.8,50.48,454.32,434.76,19.56
O0000492,2025-02-15,C00170,P0005,S014,2,0.05,Card,944.84,47.242,897.6,716.8,180.8
O0000493,2025-05-01,C02486,P0152,S011,1,0.0,Card,2201.56,0.0,2201.56,1772.39,429.17
O0000494,2025-03-01,C01980,P0081,S011,2,0.0,Card,1526.42,0.0,1526.42,1051.6,474.82
O0000495,2025-04-24,C03599,P0004,S005,1,0.0,Card,1027.06,0.0,1027.06,644.6,382.46
