customer_id,customer_name,gender,age,city,customer_type,registration_date
C00439,Customer 00439,Female,55,Abha,Returning,2024-08-30
C00440,Customer 00440,Male,65,Khobar,New,2024-11-25
C00441,Customer 00441,Male,44,Khobar,New,2025-12-15
C00442,Customer 00442,Male,65,Jeddah,New,2024-03-11
C00443,Customer 00443,Male,58,Jeddah,Returning,2024-01-03
C00444,Customer 00444,Male,64,Riyadh,Returning,2024-01-17
C00445,Customer 00445,Male,20,Riyadh,Loyal,2026-06-05
C00446,Customer 00446,Male,42,Abha,New,2025-05-08
C00447,Customer 00447,Female,62,Jeddah,Returning,2026-06-07
C00448,Customer 00448,Female,30,Khobar,Returning,2025-10-15
C00449,Customer 00449,Female,39,Riyadh,New,2025-01-07
C00450,Customer 00450,Female,36,Khobar,Returning,2026-03-31
C00451,Customer 00451,Male,26,Riyadh,Returning,2024-06-28
C00452,Customer 00452,Female,36,Dammam,New,2025-10-04
C00453,Customer 00453,Male,26,Makkah,Returning,2024-12-01
C00454,Customer 00454,Female,35,Makkah,Returning,2024-09-30
C00455,Customer 00455,Female,40,Makkah,Returning,2024-03-31
C00456,Customer 00456,Female,45,Jeddah,New,2024-02-07
C00457,Customer 00457,Male,34,Makkah,New,2025-05-23
C00458,Customer 00458,Female,23,Makkah,New,2025-09-02
C00459,Customer 00459,Female,24,Dammam,Loyal,2026-03-26
C00460,Customer 00460,Female,47,Riyadh,Returning,2025-01-09
C00461,Customer 00461,Male,65,Madinah,Returning,2025-04-19
C00462,Customer 00462,Male,42,Jeddah,Returning,2025-12-04
C00463,Customer 00463,Female,47,Makkah,New,2024-03-07
C00464,Customer 00464,Male,30,Madinah,New,2026-04-30
C00465,Customer 00465,Male,29,Abha,New,2026-01-12
C00466,Customer 00466,Male,31,Dammam,New,2026-04-01
C00467,Customer 00467,Male,36,Dammam,Returning,2024-11-03
C00468,Customer 00468,Male,22,Dammam,New,2024-07-22
C00469,Customer 00469,Female,54,Dammam,Loyal,2024-11-12
C00470,Customer 00470,Male,42,Jeddah,Returning,2026-04-19
C00471,Customer 00471,Female,55,Jeddah,Loyal,2025-10-22
C00472,Customer 00472,Female,60,Makkah,Returning,2024-04-19
C00473,Customer 00473,Female,56,Madinah,Returning,2024-03-02
C00474,Customer 00474,Female,22,Makkah,Loyal,2025-02-04
C00475,Customer 00475,Male,22,Jeddah,Returning,2024-04-30
C00476,Customer 00476,Female,54,Madinah,Loyal,2025-12-23
C00477,Customer 00477,Male,59,Makkah,New,2025-11-07
C00478,Customer 00478,Male,37,Khobar,New,2025-08-16
C00479,Customer 00479,Male,30,Makkah,Returning,2026-02-04
C00480,Customer 00480,Female,60,Jeddah,New,2026-02-13
C00481,Customer 00481,Female,38,Khobar,Returning,2025-10-28
C00482,Customer 00482,Female,38,Jeddah,New,2024-12-03
C00483,Customer 00483,Female,25,Jeddah,Returning,2025-07-01
C00484,Customer 00484,Male,37,Makkah,Loyal,2026-05-18
C00485,Customer 00485,Female,64,Madinah,Loyal,2025-03-23
C00486,Customer 00486,Female,58,Madinah,New,2026-04-13
C00487,Customer 00487,Female,26,Makkah,Loyal,2024-09-29
C00488,Customer 00488,Male,30,Dammam,Loyal,2026-04-26
C00489,Customer 00489,Male,45,Dammam,Returning,2024-08-22
C00490,Customer 00490,Male,46,Dammam,Loyal,2024-01-12
C00491,Customer 00491,Female,42,Makkah,New,2024-03-03
C00492,Customer 00492,Female,23,Dammam,Loyal,2024-08-23
C00493,Customer 00493,Female,26,Riyadh,Returning,2024-04-18
C00494,Customer 00494,Male,52,Dammam,Returning,2025-02-27
C00495,Customer 00495,Male,22,Madinah,Loyal,2025-11-18
C00496,Customer 00496,Female,59,Dammam,Returning,2025-11-24
C00497,Customer 00497,Female,22,Khobar,New,2025-06-10
C00498,Customer 00498,Male,63,Jeddah,Returning,2024-10-20
C00499,Customer 00499,Male,39,Madinah,Returning,2024-10-03
C00500,Customer 00500,Female,61,Makkah,New,2025-03-05
C00501,Customer 00501,Female,21,Madinah,New,2024-04-14
C00502,Customer 00502,Male,34,Jeddah,Returning,2025-02-05
C00503,Customer 00503,Female,63,Abha,Returning,2024-12-27
C00504,Customer 00504,Male,24,Makkah,Returning,2026-04-24
C00505,Customer 00505,Male,43,Khobar,Returning,2026-01-22
C00506,Customer 00506,Male,35,Makkah,New,2025-08-21
C00507,Customer 00507,Female,27,Riyadh,New,2024-10-03
C00508,Customer 00508,Female,36,Dammam,Returning,2025-09-15
C00509,Customer 00509,Female,55,Khobar,Returning,2024-09-17
C00510,Customer 00510,Female,64,Riyadh,Returning,2024-04-20
C00511,Customer 00511,Male,56,Khobar,New,2025-10-01
C00512,Customer 00512,Male,51,Khobar,Loyal,2025-12-21
C00513,Customer 00513,Male,22,Jeddah,Returning,2024-01-28
C00514,Customer 00514,Female,54,Madinah,Returning,2024-03-13
C00515,Customer 00515,Female,59,Abha,Returning,2026-04-13
C00516,Customer 00516,Female,54,Makkah,Loyal,2025-04-17
C00517,Customer 00517,Male,19,Jeddah,Returning,2025-09-30
C00518,Customer 00518,Male,59,Riyadh,Returning,2025-03-15
C00519,Customer 00519,Female,27,Jeddah,Returning,2025-09-26
C00520,Customer 00520,Female,27,Dammam,New,2025-03-21
C00521,Customer 00521,Male,54,Madinah,New,2024-09-04
C00522,Customer 00522,Female,64,Riyadh,Returning,2025-06-12
C00523,Customer 00523,Male,32,Riyadh,Returning,2025-09-16
C00524,Customer 00524,Male,52,Jeddah,New,2026-03-20
C00525,Customer 00525,Female,53,Khobar,Loyal,2024-10-08
C00526,Customer 00526,Male,40,Riyadh,Returning,2026-02-24
C00527,Customer 00527,Male,33,Jeddah,Returning,2025-05-19
C00528,Customer 00528,Female,46,Dammam,Loyal,2025-07-10
C00529,Customer 00529,Male,21,Abha,Returning,2024-01-03
C00530,Customer 00530,Male,34,Abha,Returning,2024-09-04
C00531,Customer 00531,Female,54,Jeddah,Returning,2025-07-07
C00532,Customer 00532,Male,19,Abha,New,2024-01-24
C00533,Customer 00533,Female,21,Abha,New,2024-12-23
C00534,Customer 00534,Female,28,Dammam,New,2024-04-29
C00535,Customer 00535,Male,41,Dammam,Returning,2024-05-19
C00536,Customer 00536,Male,57,Dammam,New,2025-10-24
C00537,Customer 00537,Male,51,Jeddah,Loyal,2026-01-19
C00538,Customer 00538,Male,45,Makkah,New,2024-10-19
C00539,Customer 00539,Male,21,Madinah,Returning,2026-05-03
C00540,Customer 00540,Female,52,Jeddah,New,2026-06-10
C00541,Customer 00541,Male,58,Madinah,New,2024-09-27
C00542,Customer 00542,Male,20,Khobar,Loyal,2025-10-23
C00543,Customer 00543,Female,44,Makkah,Returning,2024-09-13
C00544,Customer 00544,Female,41,Khobar,Returning,2026-03-11
C00545,Customer 00545,Male,25,Dammam,Loyal,2026-04-30
C00546,Customer 00546,Female,40,Dammam,Loyal,2024-04-10
C00547,Customer 00547,Male,50,Khobar,New,2026-01-14
C00548,Customer 00548,Male,35,Jeddah,Returning,2024-08-26
C00549,Customer 00549,Male,33,Dammam,Returning,2025-11-20
C00550,Customer 00550,Female,35,Khobar,New,2025-12-26
C00551,Customer 00551,Female,46,Riyadh,New,2025-02-10
C00552,Customer 00552,Male,58,Khobar,New,2025-01-28
C00553,Customer 00553,Female,18,Makkah,New,2024-09-22
C00554,Customer 00554,Female,65,Riyadh,New,2024-10-28
C00555,Customer 00555,Female,21,Jeddah,Returning,2024-11-04
C00556,Customer 00556,Female,35,Abha,New,2024-10-02
C00557,Customer 00557,Male,65,Riyadh,New,2024-12-22
C00558,Customer 00558,Female,23,Makkah,Returning,2025-07-04
C00559,Customer 00559,Female,56,Riyadh,Loyal,2025-02-25
C00560,Customer 00560,Female,56,Dammam,New,2025-04-19
C00561,Customer 00561,Female,32,Abha,Returning,2025-04-25
C00562,Customer 00562,Male,50,Makkah,Loyal,2025-03-25
C00563,Customer 00563,Male,43,Riyadh,Returning,2024-11-09
C00564,Customer 00564,Male,29,Dammam,Returning,2024-05-03
C00565,Customer 00565,Male,62,Abha,New,2024-03-29
C00566,Customer 00566,Female,54,Abha,New,2024-05-17
C00567,Customer 00567,Female,52,Khobar,New,2024-02-20
C00568,Customer 00568,Female,48,Abha,Loyal,2024-02-23
C00569,Customer 00569,Male,52,Khobar,Returning,2025-02-25
C00570,Customer 00570,Female,51,Khobar,Loyal,2024-02-23
C00571,Customer 00571,Female,49,Riyadh,Returning,2025-08-27
C00572,Customer 00572,Male,65,Dammam,New,2024-01-06
C00573,Customer 00573,Female,43,Madinah,Returning,2026-01-24
C00574,Customer 00574,Female,20,Jeddah,Returning,2026-02-04
C00575,Customer 00575,Female,46,Abha,Returning,2025-07-13
C00576,Customer 00576,Female,48,Riyadh,Loyal,2025-12-19
C00577,Customer 00577,Male,43,Khobar,Returning,2025-11-30
C00578,Customer 00578,Female,31,Jeddah,Returning,2026-05-28
C00579,Customer 00579,Female,50,Makkah,New,2024-12-24
C00580,Customer 00580,Female,28,Riyadh,Returning,2026-03-20
C00581,Customer 00581,Male,46,Dammam,Returning,2024-09-23
C00582,Customer 00582,Female,39,Abha,Loyal,2024-02-02
C00583,Customer 00583,Male,42,Dammam,Returning,2024-10-24
C00584,Customer 00584,Male,24,Jeddah,New,2024-05-24
C00585,Customer 00585,Male,63,Khobar,Returning,2026-06-06
C00586,Customer 00586,Female,23,Khobar,Returning,2024-02-03
C00587,Customer 00587,Female,36,Riyadh,Loyal,2025-12-22
C00588,Customer 00588,Female,23,Madinah,Returning,2026-03-22
C00589,Customer 00589,Female,37,Riyadh,New,2026-05-19
C00590,Customer 00590,Female,60,Khobar,Returning,2026-06-11
C00591,Customer 00591,Male,28,Madinah,Loyal,2025-09-02
C00592,Customer 00592,Female,19,Riyadh,Returning,2025-11-26
C00593,Customer 00593,Male,57,Makkah,New,2026-01-30
C00594,Customer 00594,Female,63,Madinah,Loyal,2024-02-20
C00595,Customer 00595,Male,48,Abha,Returning,2025-09-06
C00596,Customer 00596,Male,23,Khobar,New,2025-09-23
C00597,Customer 00597,Male,58,Dammam,New,2024-01-19
C00598,Customer 00598,Male,44,Riyadh,New,2024-11-12
C00599,Customer 00599,Female,45,Dammam,Returning,2025-11-25
C00600,Customer 00600,Female,61,Dammam,New,2026-05-16
C00601,Customer 00601,Female,61,Jeddah,Loyal,2024-08-17
C00602,Customer 00602,Female,47,Makkah,Returning,2025-04-07
C00603,Customer 00603,Female,18,Makkah,Loyal,2026-03-29
C00604,Customer 00604,Male,55,Riyadh,Returning,2024-10-23
C00605,Customer 00605,Male,42,Abha,Returning,2024-01-01
C00606,Customer 00606,Female,34,Makkah,New,2024-05-04
C00607,Customer 00607,Male,36,Khobar,Loyal,2025-02-03
C00608,Customer 00608,Female,33,Madinah,Returning,2025-05-10
C00609,Customer 00609,Female,41,Riyadh,Returning,2025-11-13
C00610,Customer 00610,Male,31,Dammam,Returning,2026-06-12
C00611,Customer 00611,Male,30,Riyadh,Returning,2026-02-24
C00612,Customer 00612,Female,47,Abha,Returning,2024-04-13
C00613,Customer 00613,Male,42,Riyadh,Returning,2024-10-17
C00614,Customer 00614,Female,19,Makkah,New,2025-02-16
C00615,Customer 00615,Female,65,Jeddah,New,2025-08-15
C00616,Customer 00616,Female,54,Madinah,Loyal,2024-11-29
C00617,Customer 00617,Female,47,Riyadh,Returning,2025-12-21
C00618,Customer 00618,Male,23,Khobar,Loyal,2024-12-08
C00619,Customer 00619,Male,58,Dammam,New,2025-10-11
C00620,Customer 00620,Male,18,Dammam,Returning,2026-02-19
C00621,Customer 00621,Male,25,Riyadh,Returning,2024-03-19
C00622,Customer 00622,Female,54,Abha,Loyal,2025-12-03
C00623,Customer 00623,Female,23,Khobar,Returning,2025-10-21
C00624,Customer 00624,Female,22,Makkah,Returning,2026-04-23
C00625,Customer 00625,Female,63,Makkah,Returning,2026-01-22
C00626,Customer 00626,Male,39,Makkah,Loyal,2025-03-17
C00627,Customer 00627,Male,24,Jeddah,Returning,2025-12-24
C00628,Customer 00628,Female,49,Abha,Returning,2024-09-29
C00629,Customer 00629,Female,57,Khobar,Returning,2024-10-07
C00630,Customer 00630,Male,31,Jeddah,Returning,2024-09-26
C00631,Customer 00631,Female,59,Dammam,Loyal,2026-04-02
C00632,Customer 00632,Male,60,Dammam,Loyal,2024-11-11
C00633,Customer 00633,Male,62,Madinah,Returning,2024-05-14
C00634,Customer 00634,Male,44,Madinah,Returning,2024-02-23
C00635,Customer 00635,Male,29,Madinah,New,2025-06-13
C00636,Customer 00636,Female,60,Abha,Returning,2025-09-21
C00637,Customer 00637,Male,38,Riyadh,Returning,2025-07-07
C00638,Customer 00638,Female,57,Riyadh,New,2025-10-03
C00639,Customer 00639,Female,54,Abha,Returning,2024-09-15
C00640,Customer 00640,Female,31,Riyadh,Loyal,2024-11-01
C00641,Customer 00641,Female,56,Khobar,Returning,2024-06-01
C00642,Customer 00642,Female,65,Jeddah,Returning,2024-07-29
C00643,Customer 00643,Female,53,Dammam,Returning,2026-03-30
C00644,Customer 00644,Male,36,Riyadh,Returning,2025-04-28
C00645,Customer 00645,Male,28,Abha,Loyal,2025-09-12
C00646,Customer 00646,Male,36,Khobar,New,2024-06-13
C00647,Customer 00647,Male,56,Makkah,Loyal,2025-06-30
C00648,Customer 00648,Female,45,Abha,Returning,2024-09-28
C00649,Customer 00649,Male,39,Makkah,Returning,2025-03-24
C00650,Customer 00650,Male,45,Dammam,Returning,2024-04-19
C00651,Customer 00651,Male,57,Abha,Returning,2024-02-29
C00652,Customer 00652,Male,56,Madinah,Loyal,2024-09-02
C00653,Customer 00653,Female,45,Jeddah,Returning,2025-12-06
C00654,Customer 00654,Male,29,Dammam,Returning,2024-06-02
C00655,Customer 00655,Male,42,Makkah,Loyal,2024-12-15
C00656,Customer 00656,Female,60,Jeddah,Loyal,2025-03-22
C00657,Customer 00657,Male,25,Riyadh,Loyal,2025-05-03
C00658,Customer 00658,Female,36,Khobar,Loyal,2026-02-05
C00659,Customer 00659,Female,43,Madinah,Returning,2025-10-19
C00660,Customer 00660,Female,52,Makkah,Returning,2025-04-01
C00661,Customer 00661,Female,29,Dammam,New,2025-05-17
C00662,Customer 00662,Male,64,Abha,New,2024-09-27
C00663,Customer 00663,Male,24,Abha,Loyal,2026-05-15
C00664,Customer 00664,Male,42,Dammam,Loyal,2024-12-29
C00665,Customer 00665,Female,44,Dammam,Returning,2026-04-10
C00666,Customer 00666,Male,35,Riyadh,Returning,2025-01-20
C00667,Customer 00667,Male,53,Riyadh,Loyal,2024-10-04
C00668,Customer 00668,Male,36,Riyadh,Loyal,2026-03-19
C00669,Customer 00669,Male,32,Madinah,Returning,2024-01-31
C00670,Customer 00670,Male,31,Makkah,Returning,2025-12-20
C00671,Customer 00671,Female,43,Jeddah,Returning,2024-03-24
C00672,Customer 00672,Male,22,Khobar,Loyal,2025-04-25
C00673,Customer 00673,Female,54,Riyadh,Returning,2025-03-02
C00674,Customer 00674,Male,27,Riyadh,New,2025-11-24
C00675,Customer 00675,Female,19,Khobar,New,2024-02-01
C00676,Customer 00676,Female,58,Makkah,New,2025-05-25
C00677,Customer 00677,Female,56,Dammam,Loyal,2025-04-02
C00678,Customer 00678,Female,50,Makkah,Returning,2025-01-28
C00679,Customer 00679,Male,62,Abha,New,2025-06-12
C00680,Customer 00680,Male,21,Jeddah,Loyal,2025-03-31
C00681,Customer 00681,Female,50,Jeddah,Loyal,2026-01-04
C00682,Customer 00682,Female,25,Riyadh,Loyal,2024-07-15
C00683,Customer 00683,Male,20,Riyadh,Loyal,2025-06-26
C00684,Customer 00684,Male,49,Madinah,Returning,2024-04-01
C00685,Customer 00685,Male,24,Makkah,New,2025-12-09
C00686,Customer 00686,Male,48,Jeddah,Returning,2024-10-09
C00687,Customer 00687,Female,51,Abha,Returning,2025-10-04
C00688,Customer 00688,Female,62,Madinah,Returning,2025-04-30
C00689,Customer 00689,Female,21,Madinah,Returning,2024-07-20
C00690,Customer 00690,Female,58,Abha,Returning,2025-04-20
C00691,Customer 00691,Female,34,Abha,Returning,2025-11-08
C00692,Customer 00692,Male,65,Dammam,Returning,2025-07-01
C00693,Customer 00693,Male,46,Makkah,New,2024-09-06
C00694,Customer 00694,Male,33,Madinah,Returning,2025-12-18
C00695,Customer 00695,Female,25,Khobar,New,2024-06-29
C00696,Customer 00696,Male,51,Riyadh,New,2025-02-03
C00697,Customer 00697,Female,44,Makkah,Returning,2025-11-20
C00698,Customer 00698,Male,38,Riyadh,Loyal,2025-11-08
C00699,Customer 00699,Female,50,Madinah,New,2026-03-01
C00700,Customer 00700,Male,65,Khobar,Returning,2024-02-21
C00701,Customer 00701,Female,28,Riyadh,Loyal,2025-04-14
C00702,Customer 00702,Male,28,Jeddah,Returning,2025-05-06
C00703,Customer 00703,Female,57,Riyadh,Returning,2024-11-13
C00704,Customer 00704,Male,49,Khobar,New,2025-04-15
C00705,Customer 00705,Male,20,Madinah,Loyal,2024-12-08
C00706,Customer 00706,Male,39,Makkah,New,2025-11-13
C00707,Customer 00707,Male,46,Dammam,New,2025-06-12
C00708,Customer 00708,Male,54,Jeddah,Returning,2025-07-14
C00709,Customer 00709,Male,38,Riyadh,Loyal,2025-01-05
C00710,Customer 00710,Female,54,Makkah,Loyal,2025-02-21
C00711,Customer 00711,Male,38,Khobar,Returning,2024-01-06
C00712,Customer 00712,Male,37,Khobar,Returning,2024-07-12
C00713,Customer 00713,Male,23,Makkah,Returning,2026-01-21
C00714,Customer 00714,Female,37,Abha,Returning,2024-09-26
C00715,Customer 00715,Male,19,Riyadh,Returning,2026-03-12
C00716,Customer 00716,Male,18,Jeddah,New,2026-04-09
C00717,Customer 00717,Male,28,Khobar,New,2024-05-09
C00718,Customer 00718,Male,43,Dammam,New,2024-04-22
C00719,Customer 00719,Male,22,Riyadh,Returning,2024-10-05
C00720,Customer 00720,Male,44,Makkah,New,2025-01-03
C00721,Customer 00721,Male,63,Makkah,New,2025-09-28
C00722,Customer 00722,Female,25,Riyadh,Loyal,2025-05-27
C00723,Customer 00723,Male,47,Madinah,Loyal,2025-10-21
C00724,Customer 00724,Female,64,Dammam,New,2026-02-20
C00725,Customer 00725,Female,38,Makkah,Returning,2025-01-28
C00726,Customer 00726,Male,25,Dammam,Loyal,2025-03-09
C00727,Customer 00727,Male,49,Madinah,Loyal,2025-06-17
C00728,Customer 00728,Female,62,Dammam,Returning,2025-07-05
C00729,Customer 00729,Female,25,Khobar,Returning,2024-05-17
C00730,Customer 00730,Male,39,Jeddah,New,2026-01-10
C00731,Customer 00731,Female,59,Riyadh,New,2024-09-07
C00732,Customer 00732,Male,65,Abha,New,2026-02-25
C00733,Customer 00733,Female,50,Jeddah,New,2024-06-01
C00734,Customer 00734,Male,50,Riyadh,Returning,2025-03-03
C00735,Customer 00735,Male,51,Dammam,Returning,2025-06-03
C00736,Customer 00736,Female,45,Khobar,Loyal,2026-04-12
C00737,Customer 00737,Male,40,Abha,Returning,2025-10-02
C00738,Customer 00738,Female,29,Khobar,New,2024-05-20
C00739,Customer 00739,Male,28,Abha,Loyal,2026-06-10
C00740,Customer 00740,Male,31,Madinah,Returning,2024-04-22
C00741,Customer 00741,Female,56,Makkah,Loyal,2025-08-07
C00742,Customer 00742,Male,25,Khobar,Loyal,2024-06-18
C00743,Customer 00743,Male,61,Makkah,Returning,2024-06-25
C00744,Customer 00744,Male,25,Madinah,New,2024-10-19
C00745,Customer 00745,Female,61,Madinah,Loyal,2025-08-13
C00746,Customer 00746,Male,22,Khobar,Returning,2024-04-11
C00747,Customer 00747,Male,44,Khobar,Returning,2026-01-24
C00748,Customer 00748,Male,45,Riyadh,New,2024-08-17
C00749,Customer 00749,Female,49,Riyadh,New,2024-08-23
C00750,Customer 00750,Female,42,Khobar,Loyal,2024-06-23
C00751,Customer 00751,Female,52,Madinah,Returning,2025-07-04
C00752,Customer 00752,Male,47,Riyadh,New,2025-10-31
C00753,Customer 00753,Male,47,Abha,New,2025-11-01
C00754,Customer 00754,Male,20,Makkah,Returning,2026-04-18
C00755,Customer 00755,Female,47,Riyadh,Loyal,2026-04-15
C00756,Customer 00756,Female,32,Jeddah,Returning,2026-02-19
C00757,Customer 00757,Male,40,Jeddah,Returning,2024-04-29
C00758,Customer 00758,Female,65,Abha,New,2025-07-11
C00759,Customer 00759,Female,46,Madinah,New,2024-09-09
C00760,Customer 00760,Female,22,Jeddah,Loyal,2025-08-14
C00761,Customer 00761,Female,23,Makkah,New,2025-11-13
C00762,Customer 00762,Female,32,Riyadh,Loyal,2025-03-15
C00763,Customer 00763,Female,51,Makkah,New,2026-02-27
C00764,Customer 00764,Male,63,Abha,New,2025-06-08
C00765,Customer 00765,Female,29,Makkah,Returning,2024-11-11
C00766,Customer 00766,Male,40,Madinah,Returning,2024-06-06
C00767,Customer 00767,Female,24,Dammam,New,2026-02-03
C00768,Customer 00768,Female,46,Jeddah,Returning,2025-02-26
C00769,Customer 00769,Male,21,Dammam,New,2024-12-10
C00770,Customer 00770,Female,65,Riyadh,Returning,2025-10-07
C00771,Customer 00771,Female,18,Khobar,New,2025-06-03
C00772,Customer 00772,Female,36,Khobar,Loyal,2025-08-28
C00773,Customer 00773,Female,39,Makkah,Returning,2024-07-08
C00774,Customer 00774,Female,40,Riyadh,Returning,2025-09-04
C00775,Customer 00775,Male,29,Abha,Loyal,2025-03-15
C00776,Customer 00776,Female,49,Abha,Loyal,2025-06-30
C00777,Customer 00777,Male,41,Khobar,Returning,2024-06-27
C00778,Customer 00778,Female,28,Abha,New,2024-07-26
C00779,Customer 00779,Female,39,Abha,New,2024-05-28
C00780,Customer 00780,Male,35,Dammam,Returning,2026-04-02
C00781,Customer 00781,Male,26,Madinah,Returning,2024-02-29
C00782,Customer 00782,Female,18,Dammam,Loyal,2024-03-03
C00783,Customer 00783,Female,52,Makkah,Loyal,2024-01-11
C00784,Customer 00784,Female,34,Madinah,Returning,2024-03-19
C00785,Customer 00785,Male,30,Abha,New,2024-07-21
C00786,Customer 00786,Female,49,Riyadh,Loyal,2026-01-07
C00787,Customer 00787,Male,33,Makkah,New,2025-02-22
C00788,Customer 00788,Female,44,Abha,Loyal,2024-12-17
C00789,Customer 00789,Female,61,Riyadh,Loyal,2024-12-17
C00790,Customer 00790,Male,40,Jeddah,New,2024-08-26
C00791,Customer 00791,Male,36,Dammam,New,2024-05-22
C00792,Customer 00792,Female,63,Khobar,New,2024-02-18
C00793,Customer 00793,Female,54,Madinah,Returning,2024-02-23
C00794,Customer 00794,Male,33,Madinah,Returning,2025-01-30
C00795,Customer 00795,Male,63,Jeddah,Returning,2025-09-04
C00796,Customer 00796,Male,52,Dammam,Returning,2024-01-05
C00797,Customer 00797,Female,48,Makkah,New,2025-11-17
C00798,Customer 00798,Male,30,Abha,New,2025-08-08
C00799,Customer 00799,Male,33,Khobar,Returning,2025-12-12
C00800,Customer 00800,Female,27,Jeddah,New,2024-09-04
C00801,Customer 00801,Female,24,Riyadh,Returning,2025-10-21
C00802,Customer 00802,Male,38,Jeddah,Loyal,2025-04-30
