customer_id,customer_type,city,revenue,orders,avg_order_value
C00558,Returning,Makkah,40455.67,14,2889.69
C00559,Loyal,Riyadh,67519.9,20,3376.0
C00560,New,Dammam,101587.88,27,3762.51
C00561,Returning,Abha,85444.58,22,3883.84
C00562,Loyal,Makkah,83025.27,21,3953.58
C00563,Returning,Riyadh,78943.36,20,3947.17
C00564,Returning,Dammam,39263.73,11,3569.43
C00565,New,Abha,61557.39,20,3077.87
C00566,New,Abha,69493.36,17,4087.84
C00567,New,Khobar,85030.98,20,4251.55
C00568,Loyal,Abha,85765.76000000001,26,3298.68
C00569,Returning,Khobar,37886.49,15,2525.77
C00570,Loyal,Khobar,59153.93,15,3943.6
C00571,Returning,Riyadh,102464.36,24,4269.35
C00572,New,Dammam,59205.83,15,3947.06
C00573,Returning,Madinah,70958.69,22,3225.4
C00574,Returning,Jeddah,57759.31,13,4443.02
C00575,Returning,Abha,99232.5,28,3544.02
C00576,Loyal,Riyadh,102760.84999999999,30,3425.36
C00577,Returning,Khobar,47144.59,13,3626.51
C00578,Returning,Jeddah,77978.4,26,2999.17
C00579,New,Makkah,38527.0,13,2963.62
C00580,Returning,Riyadh,63126.99,15,4208.47
C00581,Returning,Dammam,63843.71,19,3360.2
C00582,Loyal,Abha,29097.75,15,1939.85
C00583,Returning,Dammam,84758.76,23,3685.16
C00584,New,Jeddah,49652.08,21,2364.38
C00585,Returning,Khobar,65530.92,21,3120.52
C00586,Returning,Khobar,71765.86,21,3417.42
C00587,Loyal,Riyadh,98399.44,22,4472.7
C00588,Returning,Madinah,50532.39,19,2659.6
C00589,New,Riyadh,44809.96,12,3734.16
C00590,Returning,Khobar,68914.4,21,3281.64
C00591,Loyal,Madinah,93088.14,28,3324.58
C00592,Returning,Riyadh,92103.33,26,3542.44
C00593,New,Makkah,76784.76,23,3338.47
C00594,Loyal,Madinah,73160.23,19,3850.54
C00595,Returning,Abha,33436.2,16,2089.76
C00596,New,Khobar,68984.44,21,3284.97
C00597,New,Dammam,72867.44,21,3469.88
C00598,New,Riyadh,69873.23,23,3037.97
C00599,Returning,Dammam,107095.20999999999,29,3692.94
C00600,New,Dammam,35104.88,10,3510.49
C00601,Loyal,Jeddah,71121.55,19,3743.24
C00602,Returning,Makkah,116704.44,32,3647.01
C00603,Loyal,Makkah,77634.75,21,3696.89
C00604,Returning,Riyadh,78624.59,20,3931.23
C00605,Returning,Abha,46676.770000000004,15,3111.78
C00606,New,Makkah,102090.91,35,2916.88
C00607,Loyal,Khobar,80536.15,24,3355.67
C00608,Returning,Madinah,86196.74,22,3918.03
C00609,Returning,Riyadh,69954.51,22,3179.75
C00610,Returning,Dammam,94344.95,27,3494.26
C00611,Returning,Riyadh,57046.81,19,3002.46
C00612,Returning,Abha,60706.58,19,3195.08
C00613,Returning,Riyadh,54970.1,21,2617.62
C00614,New,Makkah,96214.92,20,4810.75
C00615,New,Jeddah,78916.16,23,3431.14
C00616,Loyal,Madinah,68518.13,16,4282.38
C00617,Returning,Riyadh,69144.61,16,4321.54
C00618,Loyal,Khobar,110928.51000000001,27,4108.46
C00619,New,Dammam,101911.84,28,3639.71
C00620,Returning,Dammam,48706.87,14,3479.06
C00621,Returning,Riyadh,86267.77,24,3594.49
C00622,Loyal,Abha,65724.37,22,2987.47
C00623,Returning,Khobar,54511.06,15,3634.07
C00624,Returning,Makkah,63509.92,18,3528.33
C00625,Returning,Makkah,56251.090000000004,16,3515.69
C00626,Loyal,Makkah,62452.619999999995,18,3469.59
C00627,Returning,Jeddah,79829.61,16,4989.35
C00628,Returning,Abha,74726.15,19,3932.96
C00629,Returning,Khobar,53659.659999999996,18,2981.09
C00630,Returning,Jeddah,87937.82,26,3382.22
C00631,Loyal,Dammam,57119.96,18,3173.33
C00632,Loyal,Dammam,96222.18,28,3436.51
C00633,Returning,Madinah,67008.04,25,2680.32
C00634,Returning,Madinah,70505.2,22,3204.78
C00635,New,Madinah,59469.58,16,3716.85
C00636,Returning,Abha,69638.03,19,3665.16
C00637,Returning,Riyadh,104971.09,29,3619.69
C00638,New,Riyadh,61973.85,19,3261.78
C00639,Returning,Abha,75608.16,16,4725.51
C00640,Loyal,Riyadh,32142.61,10,3214.26
C00641,Returning,Khobar,86257.8,23,3750.34
C00642,Returning,Jeddah,72769.48,21,3465.21
C00643,Returning,Dammam,104482.67,26,4018.56
C00644,Returning,Riyadh,44172.57,14,3155.18
C00645,Loyal,Abha,47740.19,17,2808.25
C00646,New,Khobar,94656.04,28,3380.57
C00647,Loyal,Makkah,48149.93,13,3703.84
C00648,Returning,Abha,75694.0,22,3440.64
C00649,Returning,Makkah,100880.45999999999,28,3602.87
C00650,Returning,Dammam,82884.25,22,3767.47
C00651,Returning,Abha,41764.44,14,2983.17
C00652,Loyal,Madinah,74828.62000000001,22,3401.3
C00653,Returning,Jeddah,96314.68000000001,28,3439.81
C00654,Returning,Dammam,44491.62,11,4044.69
C00655,Loyal,Makkah,102797.95,26,3953.77
C00656,Loyal,Jeddah,60668.87,23,2637.78
C00657,Loyal,Riyadh,73950.89,23,3215.26
C00658,Loyal,Khobar,46140.85,19,2428.47
C00659,Returning,Madinah,100762.63,25,4030.51
C00660,Returning,Makkah,59183.979999999996,16,3699.0
C00661,New,Dammam,73709.20999999999,13,5669.94
C00662,New,Abha,57302.51,19,3015.92
C00663,Loyal,Abha,83899.55,22,3813.62
C00664,Loyal,Dammam,44720.86,14,3194.35
C00665,Returning,Dammam,75035.89,24,3126.5
C00666,Returning,Riyadh,96092.73,24,4003.86
C00667,Loyal,Riyadh,94231.05,28,3365.39
C00668,Loyal,Riyadh,75245.13,18,4180.28
C00669,Returning,Madinah,56997.89,16,3562.37
C00670,Returning,Makkah,74289.15,23,3229.96
C00671,Returning,Jeddah,72395.39,25,2895.82
C00672,Loyal,Khobar,102382.59,26,3937.79
C00673,Returning,Riyadh,26252.559999999998,10,2625.26
C00674,New,Riyadh,57270.54,19,3014.24
C00675,New,Khobar,64329.15,18,3573.84
C00676,New,Makkah,84809.01000000001,23,3687.35
C00677,Loyal,Dammam,100710.15,21,4795.72
C00678,Returning,Makkah,64658.62,16,4041.16
C00679,New,Abha,68568.35,24,2857.01
C00680,Loyal,Jeddah,58861.71,15,3924.11
C00681,Loyal,Jeddah,71113.55,18,3950.75
C00682,Loyal,Riyadh,74612.04,19,3926.95
C00683,Loyal,Riyadh,92059.9,26,3540.77
C00684,Returning,Madinah,59647.81,11,5422.53
C00685,New,Makkah,54382.54,18,3021.25
C00686,Returning,Jeddah,34576.39,11,3143.31
C00687,Returning,Abha,47006.2,15,3133.75
C00688,Returning,Madinah,99282.29,25,3971.29
C00689,Returning,Madinah,74433.89,22,3383.36
C00690,Returning,Abha,87558.78,22,3979.94
C00691,Returning,Abha,78066.57,24,3252.77
C00692,Returning,Dammam,64370.49,18,3576.14
C00693,New,Makkah,74164.35,22,3371.11
C00694,Returning,Madinah,99684.95999999999,25,3987.4
C00695,New,Khobar,111236.06,36,3089.89
C00696,New,Riyadh,100396.31,26,3861.4
C00697,Returning,Makkah,99535.17,22,4524.33
C00698,Loyal,Riyadh,91932.05,21,4377.72
C00699,New,Madinah,77767.76,20,3888.39
C00700,Returning,Khobar,55078.64,20,2753.93
C00701,Loyal,Riyadh,106088.85,24,4420.37
C00702,Returning,Jeddah,64332.63,18,3574.04
C00703,Returning,Riyadh,62271.49,17,3663.03
C00704,New,Khobar,69827.85,18,3879.32
C00705,Loyal,Madinah,49589.83,16,3099.36
C00706,New,Makkah,100485.64,26,3864.83
C00707,New,Dammam,97812.18000000001,23,4252.7
C00708,Returning,Jeddah,34880.49,14,2491.46
C00709,Loyal,Riyadh,106350.29,27,3938.9
C00710,Loyal,Makkah,64540.67,18,3585.59
C00711,Returning,Khobar,62284.81,16,3892.8
C00712,Returning,Khobar,72896.09,23,3169.4
C00713,Returning,Makkah,66793.6,17,3929.04
C00714,Returning,Abha,74137.65,17,4361.04
C00715,Returning,Riyadh,39859.020000000004,17,2344.65
C00716,New,Jeddah,92366.42,20,4618.32
C00717,New,Khobar,67032.25,20,3351.61
C00718,New,Dammam,49625.479999999996,14,3544.68
C00719,Returning,Riyadh,84325.33,24,3513.56
C00720,New,Makkah,101545.41,27,3760.94
C00721,New,Makkah,72852.19,19,3834.33
C00722,Loyal,Riyadh,80373.82,19,4230.2
C00723,Loyal,Madinah,76601.05,21,3647.67
C00724,New,Dammam,50208.19,14,3586.3
C00725,Returning,Makkah,100842.34,29,3477.32
C00726,Loyal,Dammam,68944.35,17,4055.55
C00727,Loyal,Madinah,59779.99,19,3146.32
C00728,Returning,Dammam,65434.22,17,3849.07
C00729,Returning,Khobar,41881.479999999996,16,2617.59
C00730,New,Jeddah,75507.22,20,3775.36
C00731,New,Riyadh,85794.83,19,4515.52
C00732,New,Abha,47272.5,19,2488.03
C00733,New,Jeddah,75793.83,24,3158.08
C00734,Returning,Riyadh,68376.94,20,3418.85
C00735,Returning,Dammam,113667.92,22,5166.72
C00736,Loyal,Khobar,62923.939999999995,22,2860.18
C00737,Returning,Abha,82512.64,24,3438.03
C00738,New,Khobar,55570.020000000004,15,3704.67
C00739,Loyal,Abha,69934.45,19,3680.76
C00740,Returning,Madinah,56956.34,16,3559.77
C00741,Loyal,Makkah,53323.58,17,3136.68
C00742,Loyal,Khobar,69857.72,18,3880.98
C00743,Returning,Makkah,48549.43,14,3467.82
C00744,New,Madinah,102226.67,26,3931.8
C00745,Loyal,Madinah,75415.73,20,3770.79
C00746,Returning,Khobar,63195.18,15,4213.01
C00747,Returning,Khobar,60698.15,18,3372.12
C00748,New,Riyadh,56061.14,18,3114.51
C00749,New,Riyadh,84567.29000000001,20,4228.36
C00750,Loyal,Khobar,80333.76,23,3492.77
C00751,Returning,Madinah,48009.31,15,3200.62
C00752,New,Riyadh,69234.48999999999,23,3010.2
C00753,New,Abha,111036.04,31,3581.81
C00754,Returning,Makkah,67157.84,17,3950.46
C00755,Loyal,Riyadh,96982.64,29,3344.23
C00756,Returning,Jeddah,71415.55,20,3570.78
C00757,Returning,Jeddah,51514.78,15,3434.32
C00758,New,Abha,61798.11,25,2471.92
C00759,New,Madinah,78231.54,20,3911.58
C00760,Loyal,Jeddah,58116.62,19,3058.77
C00761,New,Makkah,83408.33,24,3475.35
C00762,Loyal,Riyadh,83821.92,22,3810.09
C00763,New,Makkah,103418.05,32,3231.81
C00764,New,Abha,78245.48,23,3401.98
C00765,Returning,Makkah,75964.39,19,3998.13
C00766,Returning,Madinah,56737.92,21,2701.81
C00767,New,Dammam,114166.12000000001,24,4756.92
C00768,Returning,Jeddah,91458.94,23,3976.48
C00769,New,Dammam,81096.06,18,4505.34
C00770,Returning,Riyadh,105887.55,26,4072.6
C00771,New,Khobar,74594.19,20,3729.71
C00772,Loyal,Khobar,96237.74,21,4582.75
C00773,Returning,Makkah,101980.17,25,4079.21
C00774,Returning,Riyadh,77824.12,22,3537.46
C00775,Loyal,Abha,72967.66,20,3648.38
C00776,Loyal,Abha,62850.270000000004,22,2856.83
C00777,Returning,Khobar,76743.03,22,3488.32
C00778,New,Abha,77615.28,16,4850.96
C00779,New,Abha,61103.88,18,3394.66
C00780,Returning,Dammam,74781.65,20,3739.08
C00781,Returning,Madinah,98428.14,21,4687.05
C00782,Loyal,Dammam,89680.19,27,3321.49
C00783,Loyal,Makkah,95959.72,20,4797.99
C00784,Returning,Madinah,74783.24,19,3935.96
C00785,New,Abha,71261.37,23,3098.32
C00786,Loyal,Riyadh,69489.23,20,3474.46
C00787,New,Makkah,40539.95,13,3118.46
C00788,Loyal,Abha,57418.55,25,2296.74
C00789,Loyal,Riyadh,80618.49,23,3505.15
C00790,New,Jeddah,74065.34,19,3898.18
C00791,New,Dammam,58105.33,14,4150.38
C00792,New,Khobar,48457.090000000004,16,3028.57
C00793,Returning,Madinah,65747.97,14,4696.28
C00794,Returning,Madinah,72689.75,21,3461.42
C00795,Returning,Jeddah,67770.76,20,3388.54
C00796,Returning,Dammam,88313.99,24,3679.75
C00797,New,Makkah,78701.25,18,4372.29
C00798,New,Abha,94599.94,26,3638.46
C00799,Returning,Khobar,48666.67,17,2862.75
C00800,New,Jeddah,63431.32,15,4228.75
C00801,Returning,Riyadh,67800.61,17,3988.27
C00802,Loyal,Jeddah,76004.36,20,3800.22
C00803,Returning,Madinah,104546.15,33,3168.07
C00804,New,Makkah,66045.55,21,3145.03
C00805,Returning,Jeddah,81466.78,24,3394.45
C00806,New,Makkah,59298.58,20,2964.93
C00807,Returning,Dammam,99356.21,21,4731.25
C00808,New,Riyadh,94555.20999999999,24,3939.8
C00809,Returning,Riyadh,61576.36,19,3240.86
C00810,Returning,Dammam,38128.71,16,2383.04
C00811,Loyal,Abha,84064.18000000001,22,3821.1
C00812,Loyal,Abha,69824.32,23,3035.84
C00813,Returning,Jeddah,121462.59999999999,26,4671.64
C00814,New,Riyadh,96621.45,29,3331.77
C00815,Loyal,Abha,77113.69,17,4536.1
C00816,Loyal,Riyadh,61757.79,18,3430.99
C00817,Loyal,Dammam,100585.71,28,3592.35
C00818,Returning,Madinah,33424.73,16,2089.05
C00819,Returning,Abha,65677.84,15,4378.52
C00820,New,Jeddah,87364.11,28,3120.15
C00821,New,Riyadh,58662.71,17,3450.75
C00822,New,Dammam,31161.39,12,2596.78
C00823,Returning,Makkah,56633.28,15,3775.55
C00824,New,Riyadh,91715.43,20,4585.77
C00825,Loyal,Makkah,92990.65000000001,24,3874.61
C00826,Returning,Abha,83186.23,21,3961.25
C00827,New,Abha,78296.54,17,4605.68
C00828,New,Riyadh,76985.87,19,4051.89
C00829,Loyal,Riyadh,48754.3,17,2867.9
C00830,Returning,Madinah,100740.08,28,3597.86
C00831,Returning,Madinah,62729.82,17,3689.99
C00832,Loyal,Abha,66814.55,18,3711.92
C00833,New,Dammam,66829.35,17,3931.14
C00834,New,Khobar,107557.9,22,4889.0
C00835,Returning,Dammam,67394.47,21,3209.26
C00836,New,Jeddah,51863.37,14,3704.53
C00837,Loyal,Jeddah,69723.67,19,3669.67
C00838,Returning,Riyadh,83562.4,17,4915.44
C00839,Loyal,Khobar,75309.44,23,3274.32
C00840,Returning,Jeddah,70429.84,22,3201.36
C00841,Loyal,Riyadh,48331.66,16,3020.73
C00842,Returning,Jeddah,56631.96,13,4356.3
C00843,New,Khobar,61410.72,16,3838.17
C00844,Returning,Dammam,36162.79,12,3013.57
C00845,New,Riyadh,41684.96,15,2779.0
C00846,Returning,Dammam,75391.89,18,4188.44
C00847,New,Jeddah,83442.46,24,3476.77
C00848,New,Dammam,76456.79,20,3822.84
C00849,Returning,Dammam,71039.75,24,2959.99
C00850,Loyal,Makkah,73789.85,18,4099.44
C00851,Returning,Dammam,87680.88,24,3653.37
C00852,New,Madinah,119670.46,26,4602.71
C00853,New,Jeddah,79168.1,20,3958.4
C00854,Returning,Jeddah,83258.93,20,4162.95
C00855,Returning,Jeddah,78345.7,21,3730.75
C00856,Returning,Abha,110443.45999999999,29,3808.4
C00857,Loyal,Jeddah,68289.54,19,3594.19
C00858,New,Khobar,89264.25,23,3881.05
C00859,New,Makkah,77783.03,20,3889.15
C00860,New,Jeddah,39126.59,13,3009.74
C00861,Returning,Riyadh,45193.92,15,3012.93
C00862,Loyal,Jeddah,32278.72,13,2482.98
C00863,Returning,Abha,65137.87,20,3256.89
C00864,New,Riyadh,106429.31,23,4627.36
C00865,New,Abha,58312.78,18,3239.6
C00866,Loyal,Abha,58197.25,16,3637.33
C00867,Returning,Riyadh,74651.09,17,4391.24
C00868,New,Khobar,73257.18,14,5232.66
C00869,New,Makkah,54837.58,18,3046.53
C00870,Returning,Makkah,77454.23999999999,19,4076.54
C00871,Returning,Makkah,80274.22,25,3210.97
C00872,Loyal,Riyadh,54502.47,16,3406.4
C00873,Returning,Riyadh,73543.42,18,4085.75
C00874,Returning,Abha,92632.53,23,4027.5
C00875,New,Dammam,61352.81,21,2921.56
C00876,Returning,Khobar,89746.28,29,3094.7
C00877,Returning,Dammam,60252.369999999995,17,3544.26
C00878,Returning,Makkah,88459.51,23,3846.07
C00879,Returning,Riyadh,49708.83,17,2924.05
C00880,Returning,Jeddah,113152.26000000001,29,3901.8
C00881,New,Dammam,40308.98,10,4030.9
C00882,New,Jeddah,88331.94,23,3840.52
C00883,Returning,Riyadh,65630.58,16,4101.91
C00884,Loyal,Madinah,28477.6,10,2847.76
C00885,Returning,Dammam,76913.23,24,3204.72
C00886,Returning,Makkah,64163.0,21,3055.38
C00887,Returning,Makkah,83940.39,23,3649.58
C00888,New,Dammam,56978.340000000004,15,3798.56
C00889,Loyal,Dammam,96073.75,29,3312.89
C00890,Loyal,Riyadh,70592.90000000001,22,3208.77
C00891,Returning,Abha,51520.92,20,2576.05
C00892,Loyal,Abha,43265.02,16,2704.06
C00893,Loyal,Makkah,79081.89,21,3765.8
C00894,New,Dammam,61779.36,15,4118.62
C00895,Returning,Abha,92225.34,22,4192.06
C00896,New,Makkah,38846.0,14,2774.71
C00897,Returning,Madinah,80713.36,22,3668.79
C00898,Loyal,Abha,75906.2,23,3300.27
C00899,Returning,Makkah,60491.05,14,4320.79
C00900,Returning,Dammam,80423.58,18,4467.98
C00901,Loyal,Riyadh,67287.95,20,3364.4
C00902,Returning,Abha,69387.97,25,2775.52
C00903,New,Makkah,97679.99,23,4246.96
C00904,Returning,Khobar,51389.55,14,3670.68
C00905,New,Madinah,62911.46,18,3495.08
C00906,Returning,Jeddah,64421.770000000004,20,3221.09
C00907,Returning,Riyadh,64587.96,22,2935.82
C00908,Loyal,Riyadh,54312.810000000005,13,4177.91
C00909,New,Abha,62792.13,23,2730.09
C00910,Loyal,Riyadh,58146.3,21,2768.87
C00911,New,Riyadh,79376.43,27,2939.87
C00912,Loyal,Riyadh,63198.479999999996,21,3009.45
C00913,Loyal,Dammam,90723.61,27,3360.13
C00914,Returning,Jeddah,51910.79,16,3244.42
C00915,Returning,Abha,69684.37,18,3871.35
C00916,Returning,Abha,46311.75,18,2572.88
C00917,Loyal,Madinah,68134.28,19,3586.01
C00918,Returning,Riyadh,93129.44,25,3725.18
C00919,Loyal,Dammam,96805.22,23,4208.92
C00920,Returning,Makkah,57216.31,18,3178.68
C00921,New,Dammam,91464.16,23,3976.7
C00922,New,Dammam,80007.74,18,4444.87
C00923,New,Makkah,93150.97,21,4435.76
C00924,Loyal,Riyadh,82184.75,28,2935.17
C00925,Returning,Dammam,63434.17,18,3524.12
C00926,Returning,Dammam,60497.71,19,3184.09
C00927,Returning,Jeddah,51882.08,17,3051.89
C00928,New,Madinah,62153.19,19,3271.22
C00929,Loyal,Madinah,88030.70999999999,23,3827.42
C00930,Loyal,Makkah,64232.299999999996,20,3211.62
C00931,Returning,Abha,93362.05,20,4668.1
C00932,Loyal,Makkah,43440.91,16,2715.06
C00933,Returning,Madinah,53809.39,16,3363.09
C00934,New,Madinah,71045.99,20,3552.3
C00935,New,Khobar,62270.979999999996,17,3663.0
C00936,New,Jeddah,110256.63,31,3556.67
C00937,New,Dammam,43427.29,13,3340.56
C00938,Returning,Abha,41833.259999999995,16,2614.58
C00939,Loyal,Abha,58738.2,19,3091.48
C00940,Returning,Jeddah,40738.26,16,2546.14
C00941,New,Khobar,42873.8,16,2679.61
C00942,Returning,Makkah,41283.2,15,2752.21
C00943,Returning,Riyadh,84206.73,23,3661.16
C00944,Loyal,Khobar,95089.99,26,3657.31
C00945,Returning,Dammam,62166.380000000005,15,4144.43
C00946,New,Jeddah,42725.56,12,3560.46
C00947,Loyal,Dammam,77256.37,22,3511.65
C00948,Returning,Makkah,69746.37,23,3032.45
C00949,Returning,Khobar,53485.42,16,3342.84
C00950,Returning,Riyadh,58166.73,20,2908.34
C00951,Returning,Dammam,49793.520000000004,15,3319.57
C00952,Loyal,Jeddah,71903.26,21,3423.96
C00953,Loyal,Madinah,52826.590000000004,17,3107.45
C00954,Returning,Khobar,43544.11,15,2902.94
C00955,Loyal,Dammam,62121.21,21,2958.15
C00956,New,Riyadh,83354.24,21,3969.25
C00957,Loyal,Makkah,54205.28,14,3871.81
C00958,Returning,Dammam,67805.81,18,3766.99
C00959,Returning,Riyadh,26664.27,9,2962.7
C00960,New,Makkah,99592.55,24,4149.69
C00961,New,Riyadh,97521.41,24,4063.39
C00962,Returning,Dammam,50066.81,25,2002.67
C00963,Returning,Jeddah,38946.44,11,3540.59
C00964,New,Makkah,55979.97,17,3292.94
C00965,Returning,Riyadh,108821.73,24,4534.24
C00966,Loyal,Abha,133621.57,30,4454.05
C00967,Loyal,Dammam,38831.86,11,3530.17
C00968,New,Khobar,90325.81,29,3114.68
C00969,Returning,Abha,57169.0,19,3008.89
C00970,New,Makkah,50895.85,13,3915.07
C00971,Loyal,Jeddah,62830.26,21,2991.92
C00972,New,Madinah,81858.64,21,3898.03
C00973,New,Madinah,80374.69,25,3214.99
C00974,Returning,Riyadh,51843.049999999996,19,2728.58
C00975,Returning,Makkah,36788.88,12,3065.74
C00976,New,Khobar,92321.49,23,4013.98
C00977,New,Khobar,60600.67,20,3030.03
C00978,New,Madinah,101911.48,23,4430.93
C00979,Loyal,Khobar,67102.51,19,3531.71
C00980,Returning,Dammam,72498.84,19,3815.73
C00981,Returning,Dammam,30766.379999999997,11,2796.94
C00982,Returning,Khobar,72116.69,20,3605.83
C00983,Loyal,Jeddah,92842.41,23,4036.63
C00984,Returning,Dammam,68111.17,19,3584.8
C00985,Returning,Khobar,67773.91,19,3567.05
C00986,Returning,Khobar,43234.6,11,3930.42
C00987,Returning,Abha,64147.46,21,3054.64
C00988,Returning,Madinah,57639.14,21,2744.72
C00989,New,Riyadh,62215.36,17,3659.73
C00990,Returning,Riyadh,70603.42,21,3362.07
C00991,New,Madinah,53900.95,14,3850.07
C00992,New,Abha,55683.46,20,2784.17
C00993,New,Khobar,48455.73,18,2691.98
C00994,Returning,Madinah,56571.549999999996,17,3327.74
C00995,Loyal,Khobar,80933.41,24,3372.23
C00996,Loyal,Khobar,65549.86,24,2731.24
C00997,Returning,Khobar,88859.91,27,3291.11
C00998,Returning,Abha,76332.5,19,4017.5
C00999,Loyal,Makkah,72370.84,21,3446.23
C01000,Loyal,Abha,93668.85,25,3746.75
C01001,Returning,Madinah,59504.33,16,3719.02
C01002,Loyal,Makkah,60853.67,17,3579.63
C01003,New,Madinah,59355.07,19,3123.95
C01004,Returning,Riyadh,51875.11,19,2730.27
C01005,New,Abha,101562.95,26,3906.27
C01006,Returning,Jeddah,36898.4,11,3354.4
C01007,New,Jeddah,59981.700000000004,21,2856.27
C01008,New,Abha,63666.509999999995,18,3537.03
C01009,Returning,Abha,97773.01,24,4073.88
C01010,Returning,Madinah,87443.63,26,3363.22
C01011,Loyal,Riyadh,51976.119999999995,13,3998.16
C01012,Returning,Riyadh,57506.43,20,2875.32
C01013,New,Dammam,48614.25,20,2430.71
C01014,Returning,Abha,113537.26000000001,31,3662.49
C01015,Loyal,Dammam,84234.33,23,3662.36
C01016,Loyal,Dammam,55547.9,16,3471.74
C01017,Returning,Dammam,73882.0,21,3518.19
C01018,Loyal,Abha,64199.950000000004,14,4585.71
C01019,Loyal,Makkah,89185.18,29,3075.35
C01020,Loyal,Dammam,94621.72,24,3942.57
C01021,Returning,Makkah,61407.15,16,3837.95
C01022,Returning,Jeddah,51696.36,17,3040.96
C01023,Returning,Abha,78753.25,20,3937.66
C01024,Loyal,Makkah,56304.45,16,3519.03
C01025,New,Jeddah,106075.35,25,4243.01
C01026,New,Jeddah,75163.72,18,4175.76
C01027,Returning,Jeddah,49621.93,14,3544.42
C01028,Loyal,Madinah,45507.97,16,2844.25
C01029,Returning,Abha,100517.19,25,4020.69
C01030,Returning,Abha,105501.15,19,5552.69
C01031,Returning,Jeddah,98182.35,25,3927.29
C01032,Returning,Madinah,62294.04,15,4152.94
C01033,Returning,Makkah,52692.99,19,2773.32
C01034,Returning,Dammam,59337.9,20,2966.9
C01035,Returning,Madinah,75483.31999999999,22,3431.06
C01036,Returning,Abha,90249.89,24,3760.41
C01037,Returning,Jeddah,95786.55,23,4164.63
C01038,Returning,Abha,45006.7,16,2812.92
C01039,Returning,Riyadh,67492.58,22,3067.84
C01040,Returning,Jeddah,55977.63,17,3292.8
C01041,New,Madinah,78006.11,22,3545.73
C01042,New,Makkah,68383.43,22,3108.34
C01043,Returning,Abha,54901.11,16,3431.32
C01044,Returning,Dammam,90612.99,23,3939.7
C01045,Returning,Makkah,72764.01,22,3307.46
C01046,Returning,Khobar,105253.0,28,3759.04
C01047,Returning,Makkah,99941.61,23,4345.29
C01048,Returning,Riyadh,58817.15,18,3267.62
C01049,New,Abha,35984.44,14,2570.32
C01050,Returning,Madinah,88877.97,25,3555.12
C01051,New,Riyadh,73928.39,19,3890.97
C01052,Loyal,Dammam,33925.19,11,3084.11
C01053,Loyal,Khobar,86616.77,23,3765.95
C01054,Loyal,Madinah,89406.98,32,2793.97
C01055,New,Dammam,65088.81,19,3425.73
C01056,Returning,Makkah,71533.58,22,3251.53
C01057,Returning,Khobar,102559.90000000001,26,3944.61
C01058,New,Khobar,75878.61,17,4463.45
C01059,Returning,Abha,67970.2,19,3577.38
C01060,Returning,Jeddah,111023.73,28,3965.13
C01061,Returning,Makkah,78838.5,21,3754.21
C01062,Returning,Riyadh,41351.13,12,3445.93
C01063,Returning,Riyadh,74410.46,21,3543.36
C01064,Returning,Dammam,89166.79,25,3566.67
C01065,New,Abha,40992.29,10,4099.23
C01066,Loyal,Riyadh,83819.37,20,4190.97
C01067,Returning,Dammam,70052.9,18,3891.83
C01068,Loyal,Jeddah,63883.71,16,3992.73
C01069,Returning,Abha,89716.49,23,3900.72
C01070,New,Madinah,82426.58,20,4121.33
C01071,Returning,Dammam,35158.81,16,2197.43
C01072,New,Dammam,69320.25,18,3851.12
C01073,New,Dammam,78931.22,23,3431.79
C01074,New,Dammam,70504.28,22,3204.74
